square_footage,num_bedrooms,location,price
1322,4,Boston,391074
2717,1,San Francisco,438640
2964,2,Seattle,531409
2729,1,Los Angeles,476775
1939,1,Dallas,314910
1638,3,San Francisco,355791
1889,4,Boston,479633
1893,4,Boston,452989
2769,2,Boston,508639
2374,2,New York,409818
2380,2,Miami,428919
1914,1,San Francisco,329116
1549,1,Seattle,307584
1893,2,San Francisco,368348
1989,4,Seattle,469794
2675,4,Boston,634161
2587,2,Chicago,486101
2407,3,Seattle,467916
848,4,Los Angeles,371280
1875,4,Miami,501707
2112,2,Miami,412913
2449,4,New York,558872
2980,1,Houston,512143
1989,1,San Francisco,331109
2197,4,Austin,502215
2628,1,New York,484678
1278,3,Austin,363485
1631,4,Houston,460979
2414,2,Miami,439779
1481,1,Los Angeles,276033
2123,3,Boston,497979
881,3,Boston,331440
886,1,Seattle,223969
2863,3,New York,598581
1621,4,Houston,441445
962,3,Los Angeles,294306
2732,1,Boston,456981
2650,3,Seattle,548221
2660,1,San Francisco,401256
1915,1,Miami,299351
2682,3,San Francisco,548790
1722,1,Miami,311555
2975,1,San Francisco,541194
2249,2,Seattle,483832
2382,4,Los Angeles,544244
1364,1,New York,278097
1270,4,Miami,355916
1787,2,Houston,356072
2734,2,Austin,468529
1023,2,Los Angeles,217233
1150,2,Los Angeles,283132
2728,4,Seattle,583490
1148,3,Austin,334689
981,3,Dallas,302303
1436,4,Los Angeles,399900
1817,1,Houston,316571
1571,4,Los Angeles,484768
1815,1,Chicago,367071
2911,1,Miami,503372
828,3,Boston,280933
2944,2,Los Angeles,575745
2693,3,Los Angeles,513126
2265,3,Seattle,530659
2026,4,Houston,551391
2868,4,Seattle,601757
1925,1,New York,383024
865,4,Miami,370405
1934,1,Houston,345134
1137,1,Seattle,252989
2970,2,Austin,506238
2528,2,Austin,434241
1246,3,Los Angeles,337506
1080,2,Boston,300790
1395,1,Seattle,265615
2786,4,New York,608427
1874,2,Seattle,340350
1009,2,Seattle,293698
925,2,Chicago,214438
1291,2,Boston,263440
1769,1,Seattle,266296
1380,1,San Francisco,243798
2011,3,San Francisco,475513
1029,4,Los Angeles,305486
988,3,New York,280115
2857,3,Boston,620024
1301,2,New York,311240
2932,4,Austin,613221
848,2,Houston,255969
1488,1,Boston,283116
1186,3,Chicago,308793
1769,4,Boston,479474
1805,1,Seattle,306921
2524,3,Miami,497238
2804,4,Chicago,637084
2407,3,Los Angeles,559288
2589,4,New York,579413
1070,3,San Francisco,284693
922,2,Chicago,261043
2080,3,Los Angeles,421238
2244,3,Austin,444019
1058,4,Boston,329110
1747,4,Boston,418006
2894,2,San Francisco,564261
1662,4,Miami,423053
1324,3,New York,371458
1687,4,Houston,471200
1007,4,Boston,326589
948,4,Houston,361007
1237,2,New York,244579
2521,2,Austin,484686
1157,1,Austin,244764
2040,2,Houston,441108
2730,2,San Francisco,507489
1255,2,Houston,332881
2432,3,Seattle,545907
1428,1,Los Angeles,257362
1285,3,Chicago,312468
999,2,San Francisco,281252
1170,2,Los Angeles,227698
1813,1,Boston,281357
2782,1,New York,491908
2271,4,Austin,573324
1047,2,New York,212267
1587,2,San Francisco,384846
2878,3,Dallas,607647
2321,4,Houston,531288
2072,2,Seattle,395300
1404,3,Los Angeles,315859
2489,1,Los Angeles,468470
2217,3,Miami,512202
2620,2,Austin,492953
1301,3,Los Angeles,317933
1348,3,San Francisco,344149
2165,4,Chicago,495905
1638,4,Dallas,428089
2230,1,Los Angeles,390659
2248,4,Chicago,520383
1647,3,Los Angeles,378098
1413,4,San Francisco,394071
1211,2,Chicago,259191
1477,3,Boston,357655
958,3,Los Angeles,265342
2861,3,Boston,566975
1172,2,Miami,325724
1896,3,Austin,443279
1402,4,San Francisco,389220
1015,2,Seattle,257384
2796,3,San Francisco,560161
2364,4,Houston,556544
2640,4,Seattle,577027
2762,1,Houston,510316
1526,4,Chicago,451822
2044,4,Miami,478080
1865,1,Chicago,317374
1475,1,Los Angeles,290441
1082,2,Austin,302704
1881,4,San Francisco,481178
2708,2,New York,552865
1952,2,San Francisco,396245
1747,3,San Francisco,444049
1464,2,Seattle,365216
2517,2,Dallas,472742
1948,2,New York,412044
866,2,Los Angeles,198146
2853,1,Houston,461336
1436,4,Boston,415511
1113,3,Houston,343956
1364,1,Austin,252860
2401,3,Miami,501032
1625,3,Austin,403307
1905,1,Miami,346668
1825,2,San Francisco,335938
1461,1,Seattle,229819
1604,3,Los Angeles,352043
1335,3,Dallas,319879
2191,2,Austin,405604
2035,1,Seattle,312485
2720,4,Houston,633450
2964,3,Dallas,594913
1427,1,Chicago,256899
1548,2,San Francisco,333392
904,2,New York,279683
845,4,New York,288343
2154,3,Boston,464028
2039,4,San Francisco,483735
1781,4,Boston,471951
1759,4,New York,423141
2315,4,Los Angeles,542228
2636,2,Houston,501870
2281,3,Los Angeles,506257
2359,4,Seattle,573518
2307,3,Houston,543269
2863,2,New York,480294
2800,2,Boston,524929
2773,1,San Francisco,447819
1711,1,San Francisco,353702
2094,3,Miami,448511
2602,1,Dallas,449977
2553,4,Chicago,566981
914,3,New York,272802
2403,2,New York,432973
2122,2,Boston,466819
2660,4,Miami,553776
1898,1,Austin,345701
1777,3,Dallas,385274
2305,3,Los Angeles,502608
1926,4,Los Angeles,453000
1096,1,Austin,206867
1862,3,Miami,430542
1058,4,Dallas,369422
2854,3,New York,627520
2896,2,San Francisco,563868
2692,3,New York,525518
975,3,Los Angeles,292264
1800,3,Houston,389640
2718,1,Boston,468012
2467,1,Boston,389610
1075,4,Chicago,317630
1475,1,Seattle,269006
2623,3,Los Angeles,587815
1851,3,Miami,407229
2156,1,Boston,419136
2903,1,Houston,520715
1346,3,New York,330437
1935,3,Chicago,479911
2883,2,San Francisco,488105
2840,4,Los Angeles,635451
1238,1,Seattle,253684
2552,4,Miami,612521
2415,3,Chicago,479461
2649,4,San Francisco,569630
2400,1,Seattle,393971
2463,1,Seattle,376248
1106,4,Chicago,333128
1418,1,New York,248439
1932,2,Miami,439372
2195,3,Austin,477970
2179,3,Seattle,521695
2499,1,Boston,445130
2915,3,Austin,577753
980,2,Houston,211548
2287,1,Chicago,412116
1713,2,Seattle,344803
2357,2,Boston,478081
2913,3,Houston,561653
1844,3,Austin,402127
2435,4,San Francisco,612216
2438,2,Los Angeles,481255
2382,3,Austin,518282
2886,2,Los Angeles,533833
2108,4,Boston,527378
1621,2,Seattle,353625
1401,1,Los Angeles,255880
2420,4,Chicago,536241
1584,4,Boston,460432
2011,2,Seattle,433519
1470,2,Boston,312016
2066,3,Austin,428528
1896,1,Boston,303767
2797,4,Austin,581305
900,4,Chicago,338751
2579,4,Miami,624136
975,3,Chicago,259275
1037,1,Houston,160437
1922,4,Austin,498975
2777,4,Seattle,645744
2803,3,Dallas,569798
2337,2,Miami,471312
1554,4,Chicago,452624
1946,1,Dallas,346784
2211,1,San Francisco,353313
939,1,Dallas,225239
1340,1,Houston,219014
2214,3,Houston,446339
1069,4,Chicago,346396
1835,3,Dallas,393672
2690,1,Los Angeles,425316
1305,1,Seattle,222805
1929,1,San Francisco,343523
2879,3,Austin,538320
2672,1,New York,489797
1892,4,Los Angeles,479334
1612,1,San Francisco,312097
1161,4,San Francisco,345753
2256,4,New York,548922
1728,1,Houston,315353
899,3,San Francisco,334541
2481,2,Los Angeles,444146
2856,2,Chicago,518378
1852,4,Boston,526678
1720,3,Boston,433449
1431,2,Boston,306628
1481,1,Los Angeles,262714
2929,1,Seattle,469349
1553,4,Austin,414698
2264,3,New York,501002
1519,3,Miami,360181
874,2,Houston,225480
2093,2,Boston,421693
2722,1,Dallas,462142
861,4,Houston,378910
1673,3,Los Angeles,450849
1119,2,Seattle,282468
2949,2,Seattle,582578
2252,4,Boston,495786
1673,4,Dallas,479632
2545,1,Miami,424560
2355,4,Boston,602385
911,1,New York,223538
1260,1,Houston,249044
1686,4,Chicago,479409
1915,4,Houston,489883
1875,4,Dallas,449751
1319,4,Boston,368716
1611,4,New York,410040
2724,1,Dallas,449856
2404,2,Austin,450128
1726,3,Dallas,386612
1356,3,Los Angeles,309094
1855,1,Dallas,333464
1378,1,Miami,291699
1341,2,Boston,272812
2961,4,Los Angeles,594160
1852,1,Dallas,315448
1273,3,Los Angeles,318465
1704,4,New York,481982
2745,1,Chicago,459008
1185,4,Los Angeles,388280
861,3,Houston,257176
1314,4,Austin,364082
1229,1,Seattle,201557
1379,1,Austin,263878
2360,3,Dallas,491985
1964,2,Chicago,384454
2123,2,Austin,446292
1270,4,Seattle,406348
2216,1,Miami,404607
2465,1,Miami,392834
2268,3,Chicago,475460
1608,3,Seattle,384105
971,1,Seattle,162264
830,3,New York,277392
846,2,San Francisco,187764
929,2,Los Angeles,237464
1777,4,Chicago,431774
2445,3,Boston,514212
2404,4,New York,510643
857,3,Miami,268850
1929,3,New York,413826
2153,2,Dallas,400450
1567,1,Los Angeles,328855
1482,3,Boston,378730
2808,3,Chicago,541041
2590,3,Dallas,548793
2277,1,San Francisco,379702
1685,4,Boston,499217
1196,4,Seattle,335015
2338,3,Boston,544197
2873,3,New York,628999
1112,4,Houston,404226
2973,4,Dallas,622820
2388,2,New York,460990
2021,3,Seattle,449026
1610,4,Miami,435827
2832,2,New York,518102
2307,1,Boston,436332
1249,3,San Francisco,317186
2694,4,Boston,563931
2177,3,Boston,459934
1396,2,Dallas,357943
2947,4,Chicago,631272
1415,1,Los Angeles,306855
1747,1,Boston,304866
2381,2,Boston,449032
1355,1,Los Angeles,257289
1077,1,San Francisco,224896
2813,1,Dallas,473006
1290,1,Miami,210696
1054,1,Seattle,163099
1691,1,Seattle,277676
1341,1,New York,202880
2087,4,Dallas,521225
2433,1,Houston,433910
1624,4,Miami,456434
2152,3,Seattle,461630
1080,2,Houston,307252
2098,1,Chicago,411462
1572,2,Houston,353543
1127,1,Houston,247617
1722,4,Miami,436308
1351,1,Chicago,297670
2873,3,Houston,599854
2874,2,Los Angeles,568491
1501,2,Austin,342913
2719,3,Boston,556372
966,4,San Francisco,360024
968,4,Boston,325522
1028,3,New York,267017
2802,2,Houston,516774
1166,1,Seattle,222030
1327,4,Dallas,362276
1590,1,New York,269657
1323,2,Miami,334750
1895,1,Dallas,367990
2468,3,Dallas,470388
2953,4,Miami,688883
2708,4,Los Angeles,565614
2105,3,Boston,422496
932,3,New York,254131
2442,4,Boston,593090
2688,4,Chicago,628953
2570,4,Seattle,616619
817,2,New York,209930
2577,2,Miami,470868
916,2,Houston,203200
1597,1,New York,335298
2511,2,New York,454142
1552,4,Austin,480928
2192,2,Miami,384033
2897,4,Miami,606569
1477,3,Boston,332997
905,1,Seattle,215322
1457,1,Miami,229548
2746,3,San Francisco,544701
2248,4,Miami,512071
1895,1,San Francisco,311326
1787,2,Houston,411738
2608,4,Seattle,542629
2582,1,Los Angeles,397681
1245,3,New York,288737
2748,4,Seattle,657055
2917,1,Boston,525741
2797,3,New York,538816
2997,4,San Francisco,658603
1573,2,Dallas,363375
2361,4,Seattle,552627
2475,2,Boston,422797
1922,4,San Francisco,487914
2101,3,Boston,471009
2386,2,Boston,462357
2486,2,Boston,521717
1743,4,Seattle,490536
1254,1,Dallas,193274
1927,2,San Francisco,359237
1745,4,Los Angeles,472781
1400,3,San Francisco,313938
1524,4,Miami,439433
2217,4,New York,484021
2324,2,Dallas,455755
1050,1,Seattle,174221
2344,3,Austin,524187
878,2,Los Angeles,246005
1697,2,New York,311994
1580,2,Austin,380193
1025,3,Miami,349085
1874,1,San Francisco,349028
2009,3,San Francisco,417079
1857,3,Dallas,412294
1602,1,Seattle,294430
1541,3,Seattle,426395
2978,4,New York,633536
1503,3,Chicago,400881
2226,2,Miami,401155
1414,3,Chicago,381045
1128,2,Boston,231944
2195,3,Los Angeles,496335
2283,2,San Francisco,473071
932,2,New York,234267
1634,2,Chicago,315945
920,1,Dallas,218272
2275,3,Houston,476639
1764,3,Seattle,367129
928,4,San Francisco,332317
2398,4,New York,566014
2876,4,Austin,608332
2347,3,Los Angeles,460401
1132,1,Boston,246336
1953,2,Dallas,385909
2116,3,Miami,440349
1996,1,Dallas,326969
2229,1,Boston,390458
1155,3,Houston,292568
938,2,Miami,209395
2326,1,Miami,429604
1997,3,New York,436646
828,2,Dallas,260448
1730,4,San Francisco,494536
1813,1,Boston,275697
1627,1,Houston,308450
1150,3,Houston,361244
2824,3,Seattle,623363
1098,2,Los Angeles,219130
2543,4,New York,615821
2665,4,New York,578677
2015,3,Austin,462661
2495,3,New York,483213
2911,2,Miami,573611
1554,3,Austin,416131
1569,2,Houston,329621
2038,2,San Francisco,433834
1633,4,Chicago,404736
2706,2,Los Angeles,532357
2364,4,Los Angeles,546841
2018,4,San Francisco,548489
1305,4,San Francisco,431255
2157,3,Chicago,513071
2260,4,Seattle,536232
2216,2,Dallas,393420
1972,3,Los Angeles,430941
1560,2,Seattle,313461
1632,3,New York,359152
2228,2,San Francisco,440194
1082,1,Austin,177644
1178,1,Seattle,230950
997,1,Seattle,228211
1355,2,Los Angeles,272452
1155,3,Houston,315482
2363,4,Austin,570695
1840,4,Dallas,432992
1178,2,New York,325742
1479,2,Chicago,298204
2579,2,Boston,515619
1698,2,Houston,309290
875,4,Los Angeles,375492
1030,3,Houston,268218
2539,4,Austin,618857
1761,2,Miami,327255
2916,1,Dallas,442481
1192,4,New York,421054
1908,1,Houston,346167
1066,1,Dallas,180284
1892,2,Boston,403881
1410,4,New York,366839
2170,3,Boston,440853
1808,4,Seattle,480687
1761,3,Houston,390526
1472,3,Boston,414364
2500,2,Dallas,509636
2962,3,Miami,548602
830,4,Chicago,276309
2166,4,San Francisco,569353
2200,1,Miami,335830
1953,3,Los Angeles,411331
1416,2,Miami,311037
1338,2,Boston,318366
1670,4,Los Angeles,404912
900,3,Miami,311420
2212,2,San Francisco,442320
1740,3,Dallas,416665
1140,3,Chicago,360668
1843,1,Boston,323225
837,2,Houston,223283
1459,1,New York,241557
2833,2,Austin,505428
2360,3,Houston,460745
2456,2,Seattle,456370
1849,4,Boston,527209
1253,3,New York,299832
2504,2,Dallas,502900
2146,1,Seattle,412001
1618,1,Austin,312679
1572,3,Boston,349383
812,1,Houston,163090
1720,3,Miami,411857
1624,3,Houston,419272
2114,3,Houston,503859
2817,2,Austin,492892
2028,3,Boston,458016
1496,1,Boston,299812
1749,4,Los Angeles,470664
2238,2,Houston,386446
868,1,Dallas,154530
2581,3,New York,566738
2769,3,New York,557694
1011,4,Seattle,399762
1307,1,Austin,224656
2863,2,Houston,575987
2321,1,Dallas,402623
1131,3,Seattle,278860
1350,2,Boston,333115
2424,3,New York,490754
1741,3,San Francisco,389837
1527,1,Los Angeles,301734
1679,4,Dallas,480241
1448,3,Seattle,411252
1799,1,Seattle,285323
2321,2,Dallas,449326
2412,4,Miami,576379
1809,3,San Francisco,401635
2350,3,Boston,540593
1603,2,New York,332952
1013,1,Houston,166169
968,3,Dallas,297063
1777,2,Austin,360556
2128,3,San Francisco,475370
945,1,Los Angeles,200548
2598,4,Los Angeles,579665
1315,1,Austin,231720
1252,1,San Francisco,251947
859,1,Seattle,168834
1327,2,Los Angeles,294430
1823,3,Seattle,445310
2364,4,Miami,590393
1902,2,San Francisco,409149
1232,1,Dallas,232027
1976,4,Houston,537988
1200,1,New York,204603
2904,1,Miami,522898
1404,1,Seattle,229108
2610,4,San Francisco,623851
2263,3,Miami,444424
2573,1,Seattle,406111
2353,3,Houston,482680
1896,4,Houston,512659
1728,4,Austin,490209
2751,1,Boston,413735
2773,3,Los Angeles,604065
2864,3,Houston,617779
2354,1,Chicago,445306
1125,2,Houston,237619
1794,2,Miami,334871
1412,4,New York,402860
1395,4,San Francisco,435132
1720,2,Miami,329462
1641,2,Boston,315582
2025,2,Houston,366924
1143,1,Dallas,254169
2676,1,San Francisco,431097
1658,1,Miami,301674
2223,1,Chicago,339061
1244,1,New York,208993
2588,1,Los Angeles,479607
1021,4,San Francisco,308413
1391,3,Boston,330604
1830,4,Dallas,436496
2095,3,Chicago,425055
1817,4,Los Angeles,497193
2863,4,Seattle,655453
2247,1,New York,358074
2845,1,Los Angeles,468357
1323,3,Houston,382665
2868,3,Austin,608006
2608,1,Dallas,474551
2111,4,Chicago,553742
2106,3,Los Angeles,495323
1889,2,Austin,422811
2472,2,Los Angeles,433124
1236,2,Miami,236123
1628,3,Seattle,444051
1058,1,New York,217023
2803,1,Seattle,494261
2789,1,Miami,431755
902,3,Los Angeles,236665
1792,3,San Francisco,426693
1568,2,Austin,331627
1924,3,Dallas,415938
2021,2,Boston,422539
1036,2,Austin,210082
1944,1,Seattle,363096
1566,3,Austin,359627
1790,1,Houston,292573
2559,1,Los Angeles,470927
1295,3,Miami,314132
1847,3,Austin,425282
2526,4,Austin,588456
2872,2,Miami,532937
1137,4,Houston,365604
2737,2,Houston,527653
2617,2,Boston,467337
936,2,Boston,278989
1119,1,Houston,230031
2663,1,San Francisco,426205
1715,3,Boston,450585
2005,2,Houston,387709
2697,2,Houston,529804
2933,2,Austin,579026
1725,1,Boston,349383
2900,3,Los Angeles,623437
2058,1,Miami,402758
2782,4,Miami,605203
1232,4,Chicago,393846
1798,4,Austin,459219
2947,3,Chicago,553722
1789,4,Chicago,425524
1398,3,Austin,327803
1195,1,Los Angeles,187311
1214,1,San Francisco,268034
1738,3,New York,458862
2436,1,San Francisco,378665
1340,1,Boston,300182
2449,3,Houston,506390
2745,4,Seattle,656758
883,3,Dallas,250443
1070,2,Austin,268719
1187,1,San Francisco,250300
1013,3,Los Angeles,347253
858,1,San Francisco,166577
2425,4,Boston,598118
1642,1,Houston,324585
2327,3,Chicago,530474
2529,4,Miami,545370
922,4,Seattle,323121
2236,4,San Francisco,558699
1962,2,Los Angeles,390300
1361,3,New York,337001
2965,3,San Francisco,560775
2537,4,Los Angeles,622101
1704,1,Chicago,271031
1194,4,Los Angeles,413688
2526,2,Los Angeles,472079
2516,4,Houston,569058
1734,3,Houston,391092
1901,4,San Francisco,480735
2235,1,Dallas,400441
874,3,Houston,287501
1094,1,Miami,206158
820,4,Miami,345108
1838,3,Seattle,432479
2034,2,Austin,390762
1359,3,Chicago,340035
1909,1,Dallas,368518
1972,3,Miami,403610
1171,2,Boston,303860
2827,2,Miami,525092
1617,2,Los Angeles,365966
1974,2,Chicago,424286
1964,1,Seattle,329483
1892,3,San Francisco,423149
2083,4,Miami,514665
2811,2,Austin,510069
1645,4,Seattle,464092
2791,4,Miami,633456
1320,3,Dallas,322871
1170,4,Dallas,377346
2242,4,Seattle,535291
900,1,San Francisco,182136
1460,4,Boston,440029
2481,3,Boston,504698
1042,4,Miami,310950
1311,3,Miami,353928
2341,2,Seattle,445985
2914,4,New York,603325
1195,4,Los Angeles,374610
1411,4,Los Angeles,427978
2060,2,Austin,454339
2657,1,Miami,451893
1569,4,Austin,484743
2222,3,Seattle,497308
1206,1,San Francisco,238473
2672,1,Chicago,452732
2303,1,Chicago,366331
1979,4,Miami,480407
1453,2,Miami,337680
1981,2,New York,425244
1776,4,Seattle,508310
2239,3,San Francisco,497174
2167,3,Houston,445891
1028,3,Seattle,267675
2693,4,Houston,560621
2113,2,Dallas,427534
1870,4,Los Angeles,462264
1774,2,Miami,369887
2538,1,New York,386661
1557,4,Miami,439440
1120,2,Chicago,281884
1355,1,Miami,208405
1643,1,Chicago,345067
2136,4,Austin,536168
2186,2,Miami,438751
1467,1,Seattle,229271
2742,4,Houston,605866
2804,1,Seattle,510369
2730,3,Boston,512211
1545,4,Chicago,394281
1474,1,Dallas,231580
2963,4,Boston,635158
1865,4,Austin,441941
1417,2,Seattle,322499
2965,2,Dallas,562408
2947,1,Houston,445829
1792,4,San Francisco,489990
2128,4,New York,545905
2177,3,Miami,493258
1085,4,Miami,320067
2910,2,San Francisco,543396
1486,4,Miami,373059
2105,2,Seattle,422865
2264,3,San Francisco,507265
1537,1,Boston,250012
2758,2,Boston,547849
2694,1,Austin,407017
2285,1,New York,362147
2900,1,Los Angeles,461125
1285,1,San Francisco,264612
2313,2,Los Angeles,457679
2801,3,Miami,620033
2187,4,San Francisco,525327
1830,2,New York,338849
2565,3,Austin,545465
1467,4,Houston,404778
2020,1,Boston,333792
1634,4,Chicago,403002
